time,signal
5.333333,0.18725
5.341667,0.177
5.35,0.16735
5.358333,0.15655
5.366667,0.14205
5.375,0.1294
5.383333,0.11875
5.391667,0.10615
5.4,0.09365
5.408333,0.0863
5.416667,0.07805
5.425,0.06885
5.433333,0.064
5.441667,0.0604
5.45,0.0589
5.458333,0.05545
5.466667,0.0542
5.475,0.05125
5.483333,0.04825
5.491667,0.0477
5.5,0.0463
5.508333,0.0475
5.516667,0.04535
5.525,0.0451
5.533333,0.04685
5.541667,0.04385
5.55,0.04315
5.558333,0.0411
5.566667,0.0399
5.575,0.04115
5.583333,0.04065
5.591667,0.0433
5.6,0.04405
5.608333,0.04755
5.616667,0.0487
5.625,0.05
5.633333,0.05465
5.641667,0.0571
5.65,0.05855
5.658333,0.0625
5.666667,0.06465
5.675,0.06415
5.683333,0.06505
5.691667,0.065
5.7,0.06255
5.708333,0.06185
5.716667,0.06255
5.725,0.0594
5.733333,0.05855
5.741667,0.0563
5.75,0.05445
5.758333,0.0534
5.766667,0.05165
5.775,0.0511
5.783333,0.0509
5.791667,0.04855
5.8,0.0463
5.808333,0.0457
5.816667,0.045
5.825,0.04415
5.833333,0.0439
5.841667,0.04375
5.85,0.042
5.858333,0.03965
5.866667,0.03935
5.875,0.0387
5.883333,0.0376
5.891667,0.04005
5.9,0.0416
5.908333,0.0383
5.916667,0.03745
5.925,0.0404
5.933333,0.0401
5.941667,0.0407
5.95,0.03985
5.958333,0.03985
5.966667,0.04185
5.975,0.0399
5.983333,0.03965
5.991667,0.0396
6,0.0406
6.008333,0.0396
6.016667,0.0399
6.025,0.03875
6.033333,0.0376
6.041667,0.038
6.05,0.0393
6.058333,0.0387
6.066667,0.0363
6.075,0.036
6.083333,0.03605
6.091667,0.03565
6.1,0.03505
6.108333,0.03765
6.116667,0.0373
6.125,0.03765
6.133333,0.03765
6.141667,0.03545
6.15,0.0365
6.158333,0.03645
6.166667,0.03365
6.175,0.0354
6.183333,0.03365
6.191667,0.0353
6.2,0.0342
6.208333,0.0348
6.216667,0.03405
6.225,0.0362
6.233333,0.03505
6.241667,0.03655
6.25,0.0353
6.258333,0.03695
6.266667,0.0362
6.275,0.03785
6.283333,0.0376
6.291667,0.0383
6.3,0.0378
6.308333,0.0383
6.316667,0.03815
6.325,0.03835
6.333333,0.04065
6.341667,0.0412
6.35,0.04245
6.358333,0.0427
6.366667,0.04335
6.375,0.04425
6.383333,0.04325
6.391667,0.04345
6.4,0.04445
6.408333,0.0438
6.416667,0.04535
6.425,0.0427
6.433333,0.0436
6.441667,0.0425
6.45,0.0423
6.458333,0.04085
6.466667,0.041
6.475,0.0411
6.483333,0.0401
6.491667,0.04125
6.5,0.04065
6.508333,0.04125
6.516667,0.04065
6.525,0.03925
6.533333,0.0381
6.541667,0.04075
6.55,0.0387
6.558333,0.0392
6.566667,0.0395
6.575,0.0364
6.583333,0.03635
6.591667,0.03705
6.6,0.03345
6.608333,0.0329
6.616667,0.03335
6.625,0.0314
6.633333,0.03145
6.641667,0.033
6.65,0.032
6.658333,0.03375
6.666667,0.0309
6.675,0.0326
6.683333,0.0338
6.691667,0.0342
6.7,0.0345
6.708333,0.03645
6.716667,0.03835
6.725,0.03965
6.733333,0.0423
6.741667,0.0444
6.75,0.0491
6.758333,0.0523
6.766667,0.0573
6.775,0.06085
6.783333,0.06525
6.791667,0.07195
6.8,0.0769
6.808333,0.08025
6.816667,0.08415
6.825,0.09085
6.833333,0.0935
6.841667,0.0954
6.85,0.0988
6.858333,0.1
6.866667,0.09945
6.875,0.10075
6.883333,0.0969
6.891667,0.09625
6.9,0.09385
6.908333,0.09095
6.916667,0.08745
6.925,0.08595
6.933333,0.08095
6.941667,0.0787
6.95,0.0751
6.958333,0.07185
6.966667,0.06865
6.975,0.0658
6.983333,0.0627
6.991667,0.06045
7,0.0568
7.008333,0.0548
7.016667,0.0529
7.025,0.05195
7.033333,0.0493
7.041667,0.04675
7.05,0.04295
7.058333,0.04035
7.066667,0.04015
7.075,0.0369
7.083333,0.03685
7.091667,0.03555
7.1,0.0352
7.108333,0.0333
7.116667,0.03435
7.125,0.03235
7.133333,0.03295
7.141667,0.0318
7.15,0.03195
7.158333,0.03195
7.166667,0.0308
7.175,0.0293
7.183333,0.02885
7.191667,0.02725
7.2,0.0252
7.208333,0.0241
7.216667,0.02435
7.225,0.0228
7.233333,0.02255
7.241667,0.0237
7.25,0.02485
7.258333,0.02335
7.266667,0.0238
7.275,0.0235
7.283333,0.0238
7.291667,0.0219
7.3,0.0239
7.308333,0.0223
7.316667,0.02295
7.325,0.0239
7.333333,0.0246
7.341667,0.0219
7.35,0.02405
7.358333,0.0235
7.366667,0.02135
7.375,0.0219
7.383333,0.02205
7.391667,0.0234
7.4,0.02215
7.408333,0.0217
7.416667,0.02225
7.425,0.02275
7.433333,0.02095
7.441667,0.02285
7.45,0.0222
7.458333,0.02275
7.466667,0.0233
7.475,0.0233
7.483333,0.02335
7.491667,0.0244
7.5,0.0229
7.508333,0.02225
7.516667,0.022
7.525,0.02185
7.533333,0.0222
7.541667,0.0221
7.55,0.0226
7.558333,0.0228
7.566667,0.0229
7.575,0.02205
7.583333,0.0229
7.591667,0.02225
7.6,0.0215
7.608333,0.02235
7.616667,0.02165
7.625,0.02235
7.633333,0.02225
7.641667,0.0223
7.65,0.0219
7.658333,0.02105
7.666667,0.02055
7.675,0.0203
7.683333,0.0187
7.691667,0.02095
7.7,0.02095
7.708333,0.0211
7.716667,0.01945
7.725,0.0205
7.733333,0.0194
7.741667,0.01915
7.75,0.0189
7.758333,0.01985
7.766667,0.01825
7.775,0.01745
7.783333,0.01795
7.791667,0.01865
7.8,0.0163
7.808333,0.0159
7.816667,0.0145
7.825,0.01365
7.833333,0.01445
7.841667,0.0145
7.85,0.0137
7.858333,0.0136
7.866667,0.01455
7.875,0.01235
7.883333,0.0126
7.891667,0.0152
7.9,0.01275
7.908333,0.01435
7.916667,0.01355
7.925,0.0131
7.933333,0.01415
7.941667,0.01315
7.95,0.0117
7.958333,0.01195
7.966667,0.0119
7.975,0.0112
7.983333,0.0124
7.991667,0.01095
8,0.01195
8.008333,0.01045
8.016667,0.0109
8.025,0.01115
8.033333,0.01115
8.041667,0.0129
8.05,0.01315
8.058333,0.01195
8.066667,0.01115
8.075,0.0118
8.083333,0.01145
8.091667,0.009
8.1,0.0099
8.108333,0.00975
8.116667,0.01105
8.125,0.0096
8.133333,0.0089
8.141667,0.01105
8.15,0.00885
8.158333,0.0105
8.166667,0.0104
8.175,0.01185
8.183333,0.0094
8.191667,0.01015
8.2,0.01125
8.208333,0.0095
8.216667,0.0096
8.225,0.0103
8.233333,0.00935
8.241667,0.00915
8.25,0.00905
8.258333,0.00815
8.266667,0.00745
8.275,0.0065
8.283333,0.00835
8.291667,0.01035
8.3,0.0085
8.308333,0.00865
8.316667,0.0084
8.325,0.009
8.333333,0.0091
8.341667,0.00815
8.35,0.0107
8.358333,0.0086
8.366667,0.00925
8.375,0.0093
8.383333,0.0095
8.391667,0.0087
8.4,0.0071
8.408333,0.00585
8.416667,0.00615
8.425,0.00645
8.433333,0.0057
8.441667,0.0064
8.45,0.0071
8.458333,0.0057
8.466667,0.00745
8.475,0.0068
8.483333,0.0064
8.491667,0.00725
8.5,0.00705
8.508333,0.0074
8.516667,0.00675
8.525,0.00965
8.533333,0.0069
8.541667,0.0062
8.55,0.00555
8.558333,0.00465
8.566667,0.00615
8.575,0.0065
