"day","hour","vessel","time","run","label","dsld","DP","conc","DPn","bin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 40",0.00302342707732513,40,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 40",-0.00279610097657439,40,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 40",0.0109570778055468,40,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 40",0.0764874105078828,40,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 40",0.0414016158213506,40,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 40",0.0747268897356363,40,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 40",0.113942295580485,40,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 40",0.0857654976501132,40,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 40",0.0940867837646787,40,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 40",0.0641660241061856,40,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 40",0.00163349689153275,40,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 40",0.00809665788969577,40,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 40",-0.00279610097657439,40,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 40",-0.00279610097657439,40,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 40",-0.00279610097657439,40,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 40",0.00411926673169838,40,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 40",0.00438791594362759,40,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 40",-0.00279610097657439,40,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 40",-0.00279610097657439,40,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 40",0.012174238724812,40,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 40",-0.00279610097657439,40,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 40",-0.00279610097657439,40,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 40",0.00632121525064327,40,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 40",0.00280795902795903,40,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 40",-0.00279610097657439,40,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 40",0.00715552370160031,40,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 40",0.00765223650139745,40,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 40",-0.00279610097657439,40,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 40",-0.00279610097657439,40,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 40",0.00531587069408555,40,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 40",0.00527496068161564,40,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 40",-0.00279610097657439,40,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 40",-0.00279610097657439,40,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 40",0.00832391514066217,40,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 40",-0.00279610097657439,40,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 40",-0.00279610097657439,40,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 40",-0.00279610097657439,40,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 40",0.00411762625317392,40,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 40",0.0296657468488727,40,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 40",-0.00279610097657439,40,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 40",-0.00279610097657439,40,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 40",0.0056992414709055,40,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 40",-0.00279610097657439,40,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 40",0.0066910200086426,40,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 40",-0.00279610097657439,40,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 40",-0.00279610097657439,40,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 40",-0.00279610097657439,40,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 40",0.00322781685363787,40,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 40",0.00152724159963287,40,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 40",0.191058134076021,40,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 41",0.415758921560503,41,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 41",0.0039674111103563,41,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 41",-0.00379353522901936,41,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 41",-0.00379353522901936,41,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 41",0.00558224075256395,41,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 41",-0.00379353522901936,41,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 41",0.00562448905315721,41,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 41",-0.00379353522901936,41,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 41",0.071378473661002,41,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 41",0.0363555176433741,41,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 41",0.0691502682174256,41,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 41",0.0205342803269628,41,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 41",0.0763590830590606,41,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 41",0.0609042179034132,41,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 41",0.0538640592031128,41,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 41",-0.000114470188236304,41,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 41",-0.00379353522901936,41,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 41",-0.00379353522901936,41,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 41",0.00775159653207135,41,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 41",0.0114628779759685,41,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 41",-0.00379353522901936,41,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 41",-0.00379353522901936,41,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 41",-0.000136194943385746,41,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 41",-0.00379353522901936,41,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 41",0.0101445171413978,41,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 41",0.00450195686685999,41,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 41",0.0107448859401677,41,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 41",-0.00379353522901936,41,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 41",-0.00379353522901936,41,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 41",0.00860651754934792,41,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 41",-0.00379353522901936,41,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 41",-0.00379353522901936,41,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 41",0.0165731575028413,41,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 41",0.00393727079305857,41,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 41",-0.00379353522901936,41,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 41",-0.00379353522901936,41,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 41",0.00103214088623433,41,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 41",0.000819527454865651,41,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 41",-0.00379353522901936,41,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 41",0.00675186852910615,41,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 41",0.00451555337530881,41,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 41",0.0133918582830271,41,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 41",-0.00379353522901936,41,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 41",0.0288188191435214,41,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 41",0.0129781501976727,41,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 41",0.0128983118848294,41,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 41",0.0317087813038306,41,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 41",0.023692766711393,41,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 41",0.021503504086304,41,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 41",0.0189455702797018,41,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 41",0.00483921886137068,41,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 41",0.00467157493170228,41,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 41",0.0065667981270024,41,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 41",0.00637874292945456,41,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 41",0.181503861889086,41,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 42",0.3982592587109,42,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 42",0,42,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 42",0,42,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 42",0,42,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 42",0,42,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 42",0,42,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 42",0,42,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 42",0,42,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 42",0.0674869694383051,42,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 42",0.0345342139044476,42,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 42",0.0665190685723643,42,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 42",0.107499890792279,42,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 42",0.0159514416212201,42,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 42",0.02695549037882,42,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 42",0.0282657123746849,42,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 42",0,42,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 42",0,42,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 42",0,42,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 42",0,42,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 42",0,42,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 42",0,42,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 42",0,42,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 42",0,42,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 42",0,42,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 42",0.011998385782349,42,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 42",0,42,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 42",0,42,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 42",0,42,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 42",0,42,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 42",0,42,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 42",0,42,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 42",0,42,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 42",0,42,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 42",0,42,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 42",0,42,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 42",0,42,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 42",0,42,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 42",0,42,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 42",0,42,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 42",0,42,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 42",0,42,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 42",0,42,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 42",0,42,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 42",0.0223317778530623,42,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 42",0,42,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 42",0.00831837871762672,42,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 42",0.0246906270659082,42,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 42",0.0160202521964765,42,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 42",0.0200494523953759,42,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 42",0.0141643293830264,42,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 42",0,42,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 42",0,42,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 42",0.00762778171728411,42,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 42",0.0048372077793648,42,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 42",0.176865967742457,42,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 43",0.371572154003344,43,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 43",0.00572707338528819,43,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 43",-0.000954512230881365,43,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 43",-0.000954512230881365,43,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 43",-0.000954512230881365,43,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 43",-0.000954512230881365,43,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 43",-0.000954512230881365,43,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 43",-0.000954512230881365,43,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 43",0.0775071936587176,43,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 43",0.0565752530486186,43,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 43",0.075077543013276,43,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 43",0.0931649581479655,43,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 43",0.0701410095775878,43,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 43",0.0530709716345666,43,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 43",0.0511444119929648,43,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 43",0.00616281043247094,43,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 43",0.00626481668467898,43,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 43",-0.000954512230881365,43,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 43",0.0093593523492819,43,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 43",0.00840679968919653,43,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 43",0.00825924930439319,43,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 43",0.00887547606223288,43,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 43",0.00914776769258099,43,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 43",-0.000954512230881365,43,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 43",-0.000954512230881365,43,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 43",0.0184301231713556,43,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 43",-0.000954512230881365,43,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 43",0.00498946048487476,43,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 43",0.0215384142255808,43,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 43",0.0125319335479826,43,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 43",0.0171455175703817,43,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 43",0.0117359515875254,43,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 43",-0.000954512230881365,43,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 43",-0.000954512230881365,43,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 43",0.00422952322294781,43,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 43",0.00313819061317849,43,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 43",0.167174721033804,43,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 44",0.359844821879252,44,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 44",0,44,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 44",0,44,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 44",0,44,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 44",0,44,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 44",0,44,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 44",0,44,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 44",0,44,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 44",0.074028122678184,44,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 44",0.0542247478787855,44,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 44",0.0716471024893406,44,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 44",0.0893823870057979,44,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 44",0.0675309473684297,44,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 44",0.0509133228563161,44,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 44",0.0486278878577592,44,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 44",0.00539758214821108,44,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 44",0,44,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 44",0,44,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 44",0,44,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 44",0,44,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 44",0,44,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 44",0,44,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 44",0,44,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 44",0,44,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 44",0.00648871353653675,44,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 44",0,44,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 44",0,44,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 44",0,44,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 44",0,44,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 44",0,44,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 44",0,44,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 44",0,44,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 44",0,44,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 44",0,44,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 44",0,44,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 44",0,44,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 44",0,44,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 44",0,44,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 44",0,44,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 44",0,44,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 44",0,44,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 44",0,44,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 44",0,44,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 44",0.0170257371022626,44,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 44",0,44,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 44",0.00473697905604715,44,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 44",0.0201763653508358,44,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 44",0.0112382031722163,44,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 44",0.0159206066556681,44,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 44",0.00706394686774414,44,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 44",0,44,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 44",0,44,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 44",0.00404926128800559,44,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 44",0.00296492075056947,44,"inulin"
